"reward","time","ITN_a","IRS_a","ITN_time","IRS_time","envID","seed"
57.10863987058218,2019-04-25 11:34:41,0.98,0.05,None,None,none,92
50.17995913355875,2019-04-25 11:34:42,0.71,0.0,None,None,none,36
89.49086321709211,2019-04-25 11:34:43,1.0,0.01,None,None,none,98
61.59230771779432,2019-04-25 11:34:44,0.97,0.5,None,None,none,85
15.204074193656545,2019-04-25 11:34:45,0.07,0.42,None,None,none,2
20.539050047635712,2019-04-25 11:34:41,0.04,0.46,None,None,none,95
4.140176520254373,2019-04-25 11:34:43,0.7,0.53,None,None,none,72
14.821059677042133,2019-04-25 11:34:43,0.62,0.29,None,None,none,16
28.209234894760037,2019-04-25 11:34:44,0.79,0.2,None,None,none,85
3.5667733872674225,2019-04-25 11:34:45,0.14,0.1,None,None,none,58
36.89490876280204,2019-04-25 11:34:47,0.87,0.42,None,None,none,96
2.34620007620265,2019-04-25 11:34:48,0.49,0.41,None,None,none,41
43.73604836668738,2019-04-25 11:34:49,0.34,0.45,None,None,none,18
13.132429382877856,2019-04-25 11:34:50,0.32,0.34,None,None,none,23
20.904491944467924,2019-04-25 11:34:50,0.8,0.35,None,None,none,63
0.753566284679921,2019-04-25 11:34:47,0.79,0.92,None,None,none,87
-9.170321405775434,2019-04-25 11:34:48,0.88,0.2,None,None,none,27
4.03022770541706,2019-04-25 11:34:49,0.23,0.34,None,None,none,41
59.13534058823062,2019-04-25 11:34:50,0.8,0.03,None,None,none,69
16.963914247580576,2019-04-25 11:34:47,0.59,0.98,None,None,none,48
16.052308041204032,2019-04-25 11:34:48,0.0,0.38,None,None,none,50
-65.57786079680014,2019-04-25 11:34:49,1.0,0.8,None,None,none,13
14.172451648876834,2019-04-25 11:34:49,0.63,0.7,None,None,none,1
-19.953591937960788,2019-04-25 11:34:50,0.31,0.04,None,None,none,71
1.2814471892673078,2019-04-25 11:34:47,0.91,0.95,None,None,none,58
-66.56083080102745,2019-04-25 11:34:48,0.96,0.73,None,None,none,88
20.099158629132788,2019-04-25 11:34:49,0.34,0.36,None,None,none,58
4.372732616907247,2019-04-25 11:34:49,0.39,0.34,None,None,none,52
10.746078173856718,2019-04-25 11:34:50,0.08,0.4,None,None,none,49
14.800317227436034,2019-04-25 11:34:47,0.2,0.67,None,None,none,87
95.94896674822247,2019-04-25 11:34:48,1.0,0.01,None,None,none,26
41.96614290307129,2019-04-25 11:34:48,0.67,0.05,None,None,none,67
-100.46303942290555,2019-04-25 11:34:50,0.31,0.18,None,None,none,17
7.502204843351835,2019-04-25 11:34:47,0.93,0.96,None,None,none,5
-1.0503413338199459,2019-04-25 11:34:48,0.41,0.06,None,None,none,79
33.30207717276644,2019-04-25 11:34:49,0.06,0.6,None,None,none,70
2.562948832264631,2019-04-25 11:34:50,0.47,0.58,None,None,none,69
18.02033630699664,2019-04-25 11:34:47,0.15,0.56,None,None,none,63
87.64569077962629,2019-04-25 11:34:48,1.0,0.01,None,None,none,13
4.241710971309908,2019-04-25 11:34:48,0.77,0.74,None,None,none,15
94.10379431075665,2019-04-25 11:34:50,1.0,0.01,None,None,none,42
11.785923142970073,2019-04-25 11:34:50,0.55,0.27,None,None,none,14
10.347617174149173,2019-04-25 11:34:47,0.66,0.97,None,None,none,43
27.692848888349427,2019-04-25 11:34:48,0.65,0.25,None,None,none,75
15.487645025420559,2019-04-25 11:34:48,0.55,0.94,None,None,none,31
2.473320064169598,2019-04-25 11:34:49,0.06,0.0,None,None,none,80
6.874404687780555,2019-04-25 11:34:50,0.71,0.49,None,None,none,24
-1.2230260508297341,2019-04-25 11:34:50,0.21,0.8,None,None,none,62
10.418232754866505,2019-04-25 11:34:51,0.08,0.25,None,None,none,18
47.88840646203875,2019-04-25 11:34:52,0.1,0.72,None,None,none,3
-13.233784945276303,2019-04-25 11:34:53,0.88,0.19,None,None,none,9
-9.596859116918619,2019-04-25 11:34:54,0.43,0.11,None,None,none,87
9.98005310331439,2019-04-25 11:34:50,0.13,0.12,None,None,none,26
24.72021767192612,2019-04-25 11:34:51,0.83,0.41,None,None,none,6
4.022147810793327,2019-04-25 11:34:52,0.6,0.45,None,None,none,71
-85.81284512255951,2019-04-25 11:34:53,0.91,0.77,None,None,none,51
33.17922993341487,2019-04-25 11:34:54,0.9,0.07,None,None,none,15
6.252170262076862,2019-04-25 11:34:50,0.5,0.69,None,None,none,69
15.07332875379117,2019-04-25 11:34:51,0.89,0.26,None,None,none,95
86.72310456089338,2019-04-25 11:34:52,1.0,0.01,None,None,none,8
3.9571283205489407,2019-04-25 11:34:53,0.54,0.38,None,None,none,75
-7.200042450497444,2019-04-25 11:34:51,0.37,0.3,None,None,none,24
36.93707488844975,2019-04-25 11:34:52,0.28,0.55,None,None,none,29
5.5210910174690975,2019-04-25 11:34:53,0.12,0.08,None,None,none,100
0.5387494260842819,2019-04-25 11:34:54,0.15,0.05,None,None,none,2
23.901553741342614,2019-04-25 11:34:51,0.5,0.02,None,None,none,81
-35.35614238344771,2019-04-25 11:34:52,0.4,0.79,None,None,none,75
2.1392959765537145,2019-04-25 11:34:53,0.22,0.33,None,None,none,70
-5.191446761276631,2019-04-25 11:34:54,0.79,0.8,None,None,none,96
25.664022436982236,2019-04-25 11:34:55,0.52,0.21,None,None,none,22
13.674707997304484,2019-04-25 11:34:51,0.47,0.88,None,None,none,67
5.729091722569312,2019-04-25 11:34:52,0.79,0.99,None,None,none,93
89.49086321709211,2019-04-25 11:34:53,1.0,0.01,None,None,none,25
49.21528396173726,2019-04-25 11:34:54,0.89,0.45,None,None,none,65
53.35334849555543,2019-04-25 11:34:56,0.23,0.97,None,None,none,82
26.406495770460353,2019-04-25 11:34:51,0.83,0.12,None,None,none,6
26.999627771696744,2019-04-25 11:34:52,0.36,0.93,None,None,none,15
3.9995283433381656,2019-04-25 11:34:53,0.12,0.06,None,None,none,54
19.43999005125574,2019-04-25 11:34:54,0.98,0.61,None,None,none,34
50.06055682497693,2019-04-25 11:34:55,0.78,0.06,None,None,none,65
92.25862187329083,2019-04-25 11:34:51,1.0,0.01,None,None,none,35
32.36230276710095,2019-04-25 11:34:52,0.56,0.84,None,None,none,84
19.356673019363328,2019-04-25 11:34:53,0.18,0.78,None,None,none,58
12.406708114771833,2019-04-25 11:34:54,0.03,0.27,None,None,none,65
24.43833071893492,2019-04-25 11:34:55,0.05,0.1,None,None,none,7
-43.323186298850906,2019-04-25 11:34:54,0.93,0.14,None,None,none,0
23.81454053142095,2019-04-25 11:34:55,0.51,0.07,None,None,none,83
-4.076322250865336,2019-04-25 11:34:56,0.27,0.31,None,None,none,30
18.081897016032517,2019-04-25 11:34:57,0.45,0.02,None,None,none,62
-27.112008954819515,2019-04-25 11:34:58,0.93,0.68,None,None,none,18
43.924181626768394,2019-04-25 11:34:55,0.64,0.03,None,None,none,26
-19.90722194359272,2019-04-25 11:34:56,0.82,0.82,None,None,none,99
41.41689982099385,2019-04-25 11:34:57,0.13,0.74,None,None,none,49
55.59303570867889,2019-04-25 11:34:58,0.28,0.96,None,None,none,74
21.39999501376982,2019-04-25 11:34:59,0.76,0.3,None,None,none,65
39.97536966878167,2019-04-25 11:34:55,0.99,0.08,None,None,none,12
-44.65048139358694,2019-04-25 11:34:56,0.88,0.85,None,None,none,46
19.828015274465947,2019-04-25 11:34:57,0.18,0.68,None,None,none,71
24.36375699956517,2019-04-25 11:34:55,0.17,0.73,None,None,none,30
19.004774832658995,2019-04-25 11:34:56,0.59,0.26,None,None,none,47
13.179067082226407,2019-04-25 11:34:57,0.48,0.82,None,None,none,17
69.42196618302751,2019-04-25 11:34:58,0.05,0.73,None,None,none,7
2.2370561106938704,2019-04-25 11:34:59,0.73,0.63,None,None,none,72
2.300722534081503,2019-04-25 11:34:56,0.47,0.38,None,None,none,1
3.51303903496417,2019-04-25 11:34:57,0.44,0.59,None,None,none,66
60.990161810375206,2019-04-25 11:34:58,0.1,0.75,None,None,none,13
4.048576196806469,2019-04-25 11:34:59,0.0,0.02,None,None,none,35
65.72145003466404,2019-04-25 11:35:00,0.69,0.15,None,None,none,67
45.69720482511366,2019-04-25 11:34:56,0.57,0.09,None,None,none,62
-2.9725320161672593,2019-04-25 11:34:57,0.31,0.89,None,None,none,73
2.252993870890982,2019-04-25 11:34:58,0.24,0.85,None,None,none,6
7.56569393135533,2019-04-25 11:35:00,0.71,0.97,None,None,none,100
16.257643849720232,2019-04-25 11:35:01,0.56,0.95,None,None,none,13
2.5493987634832243,2019-04-25 11:34:56,0.47,0.32,None,None,none,74
-39.783287617299024,2019-04-25 11:34:57,0.96,0.7,None,None,none,8
12.9173061249453,2019-04-25 11:34:58,0.39,0.57,None,None,none,92
-44.15848046708291,2019-04-25 11:34:59,0.32,0.71,None,None,none,30
72.18883377676968,2019-04-25 11:34:57,0.97,0.5,None,None,none,22
7.289809950560252,2019-04-25 11:34:58,0.24,0.66,None,None,none,5
5.491582011769757,2019-04-25 11:34:59,0.69,0.67,None,None,none,17
89.86360575678161,2019-04-25 11:35:00,0.05,0.97,None,None,none,26
-72.55003630516148,2019-04-25 11:34:58,0.26,0.13,None,None,none,6
46.94943492505225,2019-04-25 11:34:59,0.29,0.51,None,None,none,60
-28.870509127565878,2019-04-25 11:35:00,0.83,0.79,None,None,none,97
-0.5340900280331333,2019-04-25 11:35:00,0.45,0.71,None,None,none,72
32.545733499130655,2019-04-25 11:34:59,0.95,0.31,None,None,none,66
14.781312117063202,2019-04-25 11:35:00,0.25,0.61,None,None,none,79
2.074214467703631,2019-04-25 11:35:01,0.55,0.49,None,None,none,76
-21.207519511440697,2019-04-25 11:35:02,0.84,0.85,None,None,none,17
3.9246324403602575,2019-04-25 11:35:00,0.02,0.02,None,None,none,17
3.33957499741846,2019-04-25 11:35:01,0.64,0.53,None,None,none,2
36.066833827107345,2019-04-25 11:35:02,0.69,0.23,None,None,none,71
94.10379431075665,2019-04-25 11:35:03,1.0,0.01,None,None,none,5
16.239668765158214,2019-04-25 11:35:04,0.45,0.9,None,None,none,71
-73.51015979210186,2019-04-25 11:35:00,0.99,0.81,None,None,none,40
8.270885660200614,2019-04-25 11:35:01,0.7,0.44,None,None,none,88
0.5061717225873761,2019-04-25 11:35:02,0.86,0.64,None,None,none,71
28.962989086243127,2019-04-25 11:35:03,0.1,0.62,None,None,none,5
7.321424194071636,2019-04-25 11:35:04,0.74,1.0,None,None,none,72
33.01248576214752,2019-04-25 11:35:00,0.87,0.5,None,None,none,11
45.20290911217449,2019-04-25 11:35:01,0.05,0.18,None,None,none,19
-4.791843377688262,2019-04-25 11:35:02,0.85,0.92,None,None,none,8
66.08819376525973,2019-04-25 11:35:03,0.2,0.98,None,None,none,95
2.299098911185722,2019-04-25 11:35:04,0.83,0.96,None,None,none,95
11.39588120645282,2019-04-25 11:35:01,0.03,0.29,None,None,none,84
9.81038643225812,2019-04-25 11:35:02,0.33,0.62,None,None,none,3
5.322325118221118,2019-04-25 11:35:03,0.22,0.35,None,None,none,37
11.76958893837547,2019-04-25 11:35:04,0.14,0.46,None,None,none,73
-49.59098750972354,2019-04-25 11:35:04,0.26,0.8,None,None,none,78
-83.41476962990845,2019-04-25 11:35:01,0.28,0.17,None,None,none,91
9.512239305530933,2019-04-25 11:35:02,0.08,0.07,None,None,none,44
1.9253359089170046,2019-04-25 11:35:03,0.77,0.64,None,None,none,41
-28.589742204830518,2019-04-25 11:35:04,0.42,0.16,None,None,none,63
-48.08652051665042,2019-04-25 11:35:05,0.35,0.09,None,None,none,92
-7.923435583554977,2019-04-25 11:35:01,0.82,0.88,None,None,none,70
2.7166974696792656,2019-04-25 11:35:02,0.46,0.41,None,None,none,79
6.223428223624368,2019-04-25 11:35:03,0.1,0.32,None,None,none,30
26.449907065027237,2019-04-25 11:35:04,0.33,0.58,None,None,none,49
17.11291542988015,2019-04-25 11:35:05,0.65,0.3,None,None,none,52
91.33603565455793,2019-04-25 11:35:06,1.0,0.01,None,None,none,61
52.04235236149972,2019-04-25 12:20:06,0.69,0.08,None,None,none,35
11.241051244629379,2019-04-25 12:20:07,0.34,0.91,None,None,none,60
-37.823882012722706,2019-04-25 12:20:08,0.37,0.23,None,None,none,44
8.331330698877174,2019-04-25 12:20:09,0.07,0.32,None,None,none,27
54.154848267706,2019-04-25 12:20:10,0.7,0.08,None,None,none,24
-10.158229547356445,2019-04-25 12:20:06,0.33,0.66,None,None,none,90
3.2935509178218747,2019-04-25 12:20:07,0.7,0.57,None,None,none,37
16.317857992073197,2019-04-25 12:20:08,0.17,0.54,None,None,none,29
-9.857468961255162,2019-04-25 12:20:09,1.0,0.92,None,None,none,42
-20.551256510390655,2019-04-25 12:20:10,0.98,0.15,None,None,none,57
13.32582407955196,2019-04-25 12:20:06,0.19,0.46,None,None,none,77
26.596527525872503,2019-04-25 12:20:07,0.04,0.1,None,None,none,40
2.031950759264827,2019-04-25 12:20:08,0.16,0.01,None,None,none,22
10.417402991318818,2019-04-25 12:20:09,0.38,0.6,None,None,none,29
1.208163012509217,2019-04-25 12:20:10,0.45,0.68,None,None,none,53
-8.438555137662462,2019-04-25 12:20:06,0.28,0.67,None,None,none,79
-24.732827736119543,2019-04-25 12:20:07,0.29,0.86,None,None,none,23
5.104726258924324,2019-04-25 12:20:08,0.78,0.58,None,None,none,99
21.73346488514159,2019-04-25 12:20:09,0.08,0.55,None,None,none,82
15.585357088504441,2019-04-25 12:20:10,0.38,0.58,None,None,none,20
49.77925632162649,2019-04-25 12:20:06,0.31,0.43,None,None,none,83
-75.17561796681453,2019-04-25 12:20:07,0.33,0.81,None,None,none,94
28.346768612595156,2019-04-25 12:20:08,0.72,0.25,None,None,none,25
17.88126381597392,2019-04-25 12:20:09,0.07,0.23,None,None,none,17
-20.12451542893601,2019-04-25 12:20:10,0.38,0.26,None,None,none,95
55.86885928910382,2019-04-25 12:20:06,0.75,0.15,None,None,none,77
7.319693554248789,2019-04-25 12:20:07,0.08,0.3,None,None,none,10
2.2708972830802487,2019-04-25 12:20:08,0.46,0.13,None,None,none,29
17.143499622257444,2019-04-25 12:20:09,0.36,0.37,None,None,none,4
22.085032389929438,2019-04-25 12:20:10,0.71,0.84,None,None,none,29
-30.797247206697815,2019-04-25 12:20:06,0.37,0.08,None,None,none,24
2.55524012139749,2019-04-25 12:20:07,0.82,0.63,None,None,none,17
18.77980857265411,2019-04-25 12:20:08,0.5,0.77,None,None,none,100
68.11446609685642,2019-04-25 12:20:09,0.1,0.88,None,None,none,53
-41.68346180993931,2019-04-25 12:20:10,0.37,0.23,None,None,none,23
9.190220602653262,2019-04-25 12:20:06,0.79,0.54,None,None,none,54
9.977027197506553,2019-04-25 12:20:07,0.05,0.29,None,None,none,84
21.095304514829166,2019-04-25 12:20:08,0.75,0.3,None,None,none,9
46.191487516428836,2019-04-25 12:20:09,0.35,0.96,None,None,none,20
3.3814128207934426,2019-04-25 12:20:10,0.88,0.63,None,None,none,7
0.10106687679601743,2019-04-25 12:20:10,0.78,0.75,None,None,none,83
15.254338244532963,2019-04-25 12:20:11,0.71,0.35,None,None,none,0
58.50133208950446,2019-04-25 12:20:12,0.72,0.11,None,None,none,58
-40.52558787077433,2019-04-25 12:20:13,0.37,0.23,None,None,none,95
43.72258555364675,2019-04-25 12:20:14,0.17,0.85,None,None,none,22
30.430950341691286,2019-04-25 12:20:10,0.15,0.72,None,None,none,39
6.508954417291612,2019-04-25 12:20:11,0.71,0.48,None,None,none,1
-16.70480057721787,2019-04-25 12:20:12,0.39,0.08,None,None,none,91
23.585853347034515,2019-04-25 12:20:13,0.55,0.73,None,None,none,92
10.189669143988398,2019-04-25 12:20:14,0.35,0.0,None,None,none,77
-40.13962989105267,2019-04-25 12:20:10,0.37,0.23,None,None,none,26
-53.87566738744294,2019-04-25 12:20:11,0.97,0.86,None,None,none,5
-9.220313621465811,2019-04-25 12:20:12,0.35,0.66,None,None,none,68
-38.209839992444365,2019-04-25 12:20:13,0.37,0.23,None,None,none,12
-35.50813413439275,2019-04-25 12:20:14,0.37,0.23,None,None,none,82
13.951166098973522,2019-04-25 12:20:11,0.12,0.46,None,None,none,26
5.050283403377529,2019-04-25 12:20:12,0.74,0.91,None,None,none,38
13.537377600329293,2019-04-25 12:20:12,0.08,0.43,None,None,none,76
-39.84080802725428,2019-04-25 12:20:13,0.27,0.24,None,None,none,40
25.79481208436779,2019-04-25 12:20:14,0.04,0.53,None,None,none,48
13.32532726035564,2019-04-25 12:20:11,0.95,0.62,None,None,none,53
15.379720192895345,2019-04-25 12:20:11,0.19,0.54,None,None,none,39
-70.55924224216419,2019-04-25 12:20:12,0.25,0.14,None,None,none,23
104.70677129501446,2019-04-25 12:20:13,0.0,0.97,None,None,none,2
4.355194243742912,2019-04-25 12:20:14,0.65,0.5,None,None,none,68
37.132547718314875,2019-04-25 12:20:11,0.04,0.64,None,None,none,13
8.860673080246114,2019-04-25 12:20:12,0.47,0.12,None,None,none,41
13.175495171498296,2019-04-25 12:20:12,0.19,0.79,None,None,none,68
6.520990605909066,2019-04-25 12:20:13,0.62,0.4,None,None,none,65
52.64340906876932,2019-04-25 12:20:14,0.56,0.16,None,None,none,14
89.36102139686383,2019-04-25 12:20:11,0.06,0.79,None,None,none,1
22.627492123264716,2019-04-25 12:20:12,0.79,0.29,None,None,none,8
35.88897457984872,2019-04-25 12:20:12,0.59,0.04,None,None,none,61
15.295755092468163,2019-04-25 12:20:13,0.18,0.53,None,None,none,88
39.52308932067214,2019-04-25 12:20:14,0.61,0.02,None,None,none,42
48.59068897299153,2019-04-25 12:20:11,0.08,0.69,None,None,none,20
7.878333963789905,2019-04-25 12:20:12,0.1,0.26,None,None,none,62
21.473366843342973,2019-04-25 12:20:12,0.82,0.14,None,None,none,59
42.86493289440358,2019-04-25 12:20:13,0.16,0.84,None,None,none,35
-2.286227159941558,2019-04-25 12:20:14,0.21,0.03,None,None,none,50
-71.28321600946147,2019-04-25 12:20:15,0.29,0.75,None,None,none,70
6.498189027765612,2019-04-25 12:20:16,0.3,0.0,None,None,none,19
9.766638478191975,2019-04-25 12:20:16,0.71,0.42,None,None,none,25
27.572232920230583,2019-04-25 12:20:17,0.46,0.98,None,None,none,92
10.422653121707194,2019-04-25 12:20:18,0.48,0.78,None,None,none,72
-84.87955226097107,2019-04-25 12:20:15,0.94,0.75,None,None,none,39
35.61864619418375,2019-04-25 12:20:16,0.68,0.75,None,None,none,88
34.38379592996957,2019-04-25 12:20:17,0.16,0.8,None,None,none,90
14.187901037562863,2019-04-25 12:20:17,0.56,0.27,None,None,none,27
-8.779672391451014,2019-04-25 12:20:18,0.81,0.86,None,None,none,70
31.373998408600368,2019-04-25 12:20:15,0.91,0.57,None,None,none,43
3.8466237515719763,2019-04-25 12:20:16,0.76,0.93,None,None,none,62
52.94984764935097,2019-04-25 12:20:17,0.75,0.07,None,None,none,86
25.79890921517721,2019-04-25 12:20:18,0.25,0.9,None,None,none,48
6.419185918395093,2019-04-25 12:20:19,0.25,0.65,None,None,none,87
14.419357295768002,2019-04-25 12:20:15,0.66,0.31,None,None,none,36
-41.29750383021765,2019-04-25 12:20:16,0.37,0.23,None,None,none,46
3.3510178924812024,2019-04-25 12:20:17,0.46,0.5,None,None,none,94
18.575243320544782,2019-04-25 12:20:18,0.49,0.06,None,None,none,80
9.335155662532154,2019-04-25 12:20:19,0.91,0.26,None,None,none,51
88.94038697188978,2019-04-25 12:20:15,0.01,0.91,None,None,none,19
14.687473677448162,2019-04-25 12:20:16,0.18,0.51,None,None,none,12
19.032970569827118,2019-04-25 12:20:17,0.73,0.3,None,None,none,3
-37.308797132744914,2019-04-25 12:20:18,0.25,0.78,None,None,none,91
10.360059922204696,2019-04-25 12:20:19,0.21,0.4,None,None,none,81
3.150877401285396,2019-04-25 12:20:15,0.18,0.34,None,None,none,73
4.772570611976884,2019-04-25 12:20:16,0.77,0.75,None,None,none,5
-33.57909319187438,2019-04-25 12:20:17,0.35,0.25,None,None,none,87
1.8982821492570492,2019-04-25 12:20:18,0.42,0.06,None,None,none,49
-2.6473829149070265,2019-04-25 12:20:19,0.79,0.71,None,None,none,93
22.360642317065725,2019-04-25 12:20:15,0.26,0.9,None,None,none,37
26.351401905275477,2019-04-25 12:20:16,0.09,0.59,None,None,none,29
26.320220018623296,2019-04-25 12:20:17,0.54,0.74,None,None,none,48
-26.9864584462682,2019-04-25 12:20:18,0.2,0.15,None,None,none,49
45.129815228776536,2019-04-25 12:20:19,0.14,0.76,None,None,none,58
-58.67719111744641,2019-04-25 12:20:15,0.33,0.09,None,None,none,48
15.103355448359075,2019-04-25 12:20:16,0.87,0.25,None,None,none,8
63.63309329431429,2019-04-25 12:20:17,0.89,0.02,None,None,none,47
-67.13858314051309,2019-04-25 12:20:18,0.32,0.74,None,None,none,64
52.20288574158739,2019-04-25 12:20:19,0.65,0.2,None,None,none,87
-44.80555852066584,2019-04-25 12:20:19,0.3,0.71,None,None,none,2
26.432602194099157,2019-04-25 12:20:20,0.83,0.32,None,None,none,68
79.63115894254702,2019-04-25 12:20:21,0.07,0.88,None,None,none,46
4.399289106068356,2019-04-25 12:20:22,0.08,0.04,None,None,none,98
1.8710323352044747,2019-04-25 12:20:23,0.77,0.87,None,None,none,57
43.931998358576024,2019-04-25 12:20:19,0.13,0.75,None,None,none,49
6.709883038880819,2019-04-25 12:20:20,0.74,0.98,None,None,none,98
-0.21958861315782374,2019-04-25 12:20:21,0.78,0.71,None,None,none,50
15.611742503412394,2019-04-25 12:20:22,0.21,0.64,None,None,none,34
23.822977597745627,2019-04-25 12:20:23,0.54,0.85,None,None,none,71
0.7532494167776762,2019-04-25 12:20:19,0.37,0.64,None,None,none,80
2.5954353237448884,2019-04-25 12:20:20,0.53,0.43,None,None,none,96
9.712918450002634,2019-04-25 12:20:21,0.12,0.41,None,None,none,76
16.151382211016134,2019-04-25 12:20:22,0.21,0.56,None,None,none,55
75.19326542847888,2019-04-25 12:20:23,0.1,0.85,None,None,none,22
-4.129005303067112,2019-04-25 12:20:19,0.92,0.94,None,None,none,68
-36.28005009383606,2019-04-25 12:20:20,0.37,0.23,None,None,none,8
47.80492635930292,2019-04-25 12:20:21,0.0,0.65,None,None,none,19
3.7303515669012133,2019-04-25 12:20:22,0.83,0.62,None,None,none,1
39.190431748577815,2019-04-25 12:20:23,0.63,0.01,None,None,none,39
-36.84132627546969,2019-04-25 12:20:20,0.36,0.84,None,None,none,38
2.312715053652349,2019-04-25 12:20:20,0.38,0.33,None,None,none,66
11.246819302100402,2019-04-25 12:20:21,0.65,0.96,None,None,none,60
-22.409315011003244,2019-04-25 12:20:22,0.95,0.12,None,None,none,96
-5.932784874244969,2019-04-25 12:20:23,0.18,0.24,None,None,none,87
-5.258528148958658,2019-04-25 12:20:20,0.43,0.71,None,None,none,61
28.07576740134203,2019-04-25 12:20:20,0.97,0.29,None,None,none,100
5.172694998307488,2019-04-25 12:20:21,0.85,0.98,None,None,none,85
99.63931162315411,2019-04-25 12:20:22,1.0,0.01,None,None,none,93
-41.29750383021765,2019-04-25 12:20:23,0.37,0.23,None,None,none,74
-1.0127059668271534,2019-04-25 12:20:20,0.46,0.17,None,None,none,52
16.765868899489924,2019-04-25 12:20:20,0.22,0.6,None,None,none,75
21.368498553438652,2019-04-25 12:20:21,0.84,0.47,None,None,none,1
36.34708028357657,2019-04-25 12:20:22,0.87,0.5,None,None,none,15
28.41200154738508,2019-04-25 12:20:23,0.51,0.13,None,None,none,82
29.379085385869516,2019-04-25 12:20:20,0.56,0.03,None,None,none,79
41.216153728576444,2019-04-25 12:20:20,0.01,0.2,None,None,none,33
-36.098170882158726,2019-04-25 12:20:21,0.36,0.72,None,None,none,39
45.481157094478114,2019-04-25 12:20:22,0.72,0.04,None,None,none,49
38.720084197539485,2019-04-25 12:20:23,0.91,0.33,None,None,none,35
-4.1432846117655036,2019-04-25 12:33:41,0.45,0.79,None,None,none,44
2.451448103032264,2019-04-25 12:33:42,0.81,0.63,None,None,none,12
20.00654925578946,2019-04-25 12:33:43,0.44,0.0,None,None,none,70
20.22094434648908,2019-04-25 12:33:44,0.53,0.97,None,None,none,63
24.06484071262069,2019-04-25 12:33:45,0.52,0.83,None,None,none,97
70.12224357668798,2019-04-25 12:33:41,0.67,0.17,None,None,none,76
-24.184699368700198,2019-04-25 12:33:42,0.93,0.12,None,None,none,36
30.07034364291934,2019-04-25 12:33:43,0.35,0.39,None,None,none,78
37.696295185813874,2019-04-25 12:33:44,0.98,0.3,None,None,none,38
22.890112766470974,2019-04-25 12:33:45,0.38,0.5,None,None,none,8
56.42935981892278,2019-04-25 12:33:41,0.55,0.14,None,None,none,70
27.530291739129122,2019-04-25 12:33:42,0.54,0.84,None,None,none,12
1.5380324701831258,2019-04-25 12:33:43,0.18,0.32,None,None,none,87
-24.688547272214787,2019-04-25 12:33:44,0.93,0.12,None,None,none,65
5.288791764704661,2019-04-25 12:33:44,0.7,0.67,None,None,none,84
9.31288844286476,2019-04-25 12:33:41,0.28,0.63,None,None,none,86
3.056376457820321,2019-04-25 12:33:42,0.52,0.39,None,None,none,65
7.696144400091941,2019-04-25 12:33:43,0.18,0.39,None,None,none,78
-4.668955827237822,2019-04-25 12:33:44,0.41,0.07,None,None,none,9
21.68532442951803,2019-04-25 12:33:45,0.51,0.21,None,None,none,56
27.072384816338186,2019-04-25 12:33:41,0.77,0.27,None,None,none,46
-35.239952748383466,2019-04-25 12:33:42,0.93,0.19,None,None,none,43
4.064352390762022,2019-04-25 12:33:43,0.69,0.66,None,None,none,59
-2.3510983812243706,2019-04-25 12:33:44,0.87,0.94,None,None,none,62
-19.881434029363522,2019-04-25 12:33:44,0.88,0.16,None,None,none,86
2.0445271617246896,2019-04-25 12:33:41,0.79,0.94,None,None,none,30
4.66675808800652,2019-04-25 12:33:42,0.69,0.51,None,None,none,97
8.396376876296726,2019-04-25 12:33:43,0.09,0.37,None,None,none,67
1.8089694346082614,2019-04-25 12:33:44,0.13,0.04,None,None,none,91
31.095375642892982,2019-04-25 12:33:44,0.68,0.84,None,None,none,20
35.54867279676638,2019-04-25 12:33:41,0.35,0.41,None,None,none,24
78.32489582891112,2019-04-25 12:33:42,0.05,0.88,None,None,none,11
-23.68085146518561,2019-04-25 12:33:43,0.93,0.12,None,None,none,8
-25.44431912748667,2019-04-25 12:33:44,0.93,0.12,None,None,none,10
2.4349402676431344,2019-04-25 12:33:44,0.57,0.49,None,None,none,92
22.87492424457264,2019-04-25 12:33:41,0.81,0.36,None,None,none,26
3.0697670827659524,2019-04-25 12:33:42,0.5,0.65,None,None,none,44
-47.26059678772793,2019-04-25 12:33:43,0.22,0.15,None,None,none,93
28.127183667554757,2019-04-25 12:33:44,0.89,0.08,None,None,none,2
32.006009654927446,2019-04-25 12:33:45,0.51,0.12,None,None,none,20
-61.199466290598615,2019-04-25 12:33:45,0.32,0.09,None,None,none,48
26.97904416794919,2019-04-25 12:33:46,0.53,0.06,None,None,none,16
-47.73196035196899,2019-04-25 12:33:47,0.3,0.72,None,None,none,65
14.27246411074784,2019-04-25 12:33:49,0.45,0.89,None,None,none,8
-7.175185776458794,2019-04-25 12:33:50,0.87,0.19,None,None,none,37
54.15460295145264,2019-04-25 12:33:45,0.2,0.95,None,None,none,41
11.695728157433905,2019-04-25 12:33:46,0.64,0.94,None,None,none,11
-23.42892751342832,2019-04-25 12:33:47,0.93,0.12,None,None,none,18
11.149614656349694,2019-04-25 12:33:48,0.02,0.06,None,None,none,5
15.873796033747723,2019-04-25 12:33:49,0.83,0.19,None,None,none,22
-0.8323008122624141,2019-04-25 12:33:45,0.9,0.64,None,None,none,1
39.39196223756619,2019-04-25 12:33:46,0.28,0.53,None,None,none,73
-23.177003561671025,2019-04-25 12:33:47,0.93,0.12,None,None,none,14
